End of Run Costs
MLam	STLam
0.05	0.01
0.02	0.01
0.0	0.02
0.01	0.01
0.01	0.0
0.01	0.01
0.01	0.0
0.01	0.01
0.01	0.0
0.01	0.01
0.01	0.0
0.0	0.01
0.01	0.01
0.0	0.0
0.02	0.01
0.02	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.01
0.01	0.01
0.0	0.0
0.0	0.0
0.01	0.0
0.0	0.0
0.01	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.01	0.0
0.01	0.01
0.0	0.0
0.0	0.0
0.0	0.0
